student_id,final_test
E11OGS,57.0
KLI5GF,72.0
C71CMG,43.0
2K6U9L,86.0
0CYWMZ,50.0
AB9C3W,63.0
EKGCVN,60.0
VMYVAN,55.0
JPZ8L9,71.0
L2F3IZ,66.0
DFRTS1,51.0
L85URI,55.0
R4VI4O,58.0
MW57XR,40.0
0NIZLS,64.0
7XJKSG,86.0
ATBOF3,39.0
5YVAIR,66.0
GNYIUP,57.0
D215B0,57.0
DAKUIO,51.0
98536X,80.0
5S0Z5J,68.0
NRV9EB,58.0
2K773P,69.0
FS3BL5,60.0
37QG9C,61.0
SQAXVB,72.0
UBGAFU,88.0
DEAL9T,59.0
HN2GGD,67.0
4TND6S,62.0
5BXCOW,69.0
CA4WOQ,53.0
EMEUES,69.0
XAWUAG,60.0
08U48A,77.0
0U7EMF,77.0
2COLDG,59.0
TS1G28,64.0
AQC6QQ,53.0
F3OEF0,43.0
TC8FXW,60.0
ZEQ7DQ,86.0
03YZEX,61.0
QH561K,48.0
34NHY6,77.0
LYXE6Y,54.0
ZQ6VIN,64.0
59AZPE,66.0
KMUCDG,69.0
DHROYU,48.0
JJMD0G,69.0
5SP82E,76.0
LAQXKI,57.0
91EV43,58.0
8WJCZX,85.0
7TT4AQ,49.0
JYX7YV,91.0
85ZELR,75.0
G8PFN3,49.0
251KDT,59.0
ZPW71W,52.0
CG7O6S,53.0
7RYRMT,47.0
XTQPCV,82.0
W8MWCT,81.0
7QVTWD,72.0
HV6MLY,52.0
JGH4LS,70.0
CDHZO5,58.0
YNFR9O,72.0
XSHALP,97.0
OX9BH7,73.0
IZTS7P,72.0
ZRBRLN,42.0
9K5075,54.0
BJOGS9,61.0
ZYYO92,73.0
G81KIF,67.0
68GQ7S,85.0
NL1Q8J,72.0
QCJ1S2,93.0
4OOLOW,83.0
J5IUD3,69.0
RJ3K28,59.0
YY9OXF,45.0
9212H6,70.0
QHFU01,69.0
FZVMBU,69.0
WU1JX0,59.0
QFILHT,67.0
5F0W17,71.0
J5E618,76.0
XLJHFZ,57.0
BQPSMW,92.0
NUIWMU,75.0
XI0HVZ,46.0
HQPKSV,53.0
VCJVUN,72.0
4GYUI1,65.0
AQ313J,61.0
DSWQ7F,72.0
W8SDFR,93.0
1N8SF5,54.0
EQTSQH,51.0
FO833V,78.0
73J8SS,69.0
MX48WB,77.0
ACRAEE,67.0
ZYSTJ6,64.0
4QDZOR,61.0
3RTVXX,58.0
GTVC4T,89.0
ZISDWT,92.0
M7KUR6,44.0
ZSPWJ8,48.0
N1HAZ7,58.0
R8TLF8,74.0
1CDWIQ,70.0
OHOTOD,68.0
19F3RP,58.0
GF3FCX,51.0
43349D,88.0
AG4PWE,52.0
NHKQS0,59.0
ES6HOK,83.0
EZP738,61.0
OVJ7RM,70.0
ULQR1U,50.0
I2CXVH,78.0
75B163,63.0
ASXEO5,62.0
2O0CHZ,86.0
GXM1YO,81.0
02G4N7,65.0
YHIHDO,45.0
2VF1V9,61.0
0TE1OR,50.0
P2CLHJ,75.0
NS34P6,53.0
7VJPCX,74.0
IAFJ18,63.0
R8I53O,95.0
QI7BH1,59.0
4WU4WK,80.0
0AOG2R,55.0
Q4ZG0V,54.0
WA5OXC,45.0
8SHKRT,73.0
MP4297,70.0
6HN048,85.0
SL6GN0,93.0
ZGR449,66.0
0TJMY6,94.0
WK3J64,75.0
PP35GP,69.0
XWG06W,56.0
DA7FHX,58.0
VWPV7U,80.0
C0M6LD,73.0
RI7MR3,76.0
V9RDFB,54.0
8CEQ6E,82.0
NUP7HF,53.0
ONE7ST,70.0
A41R67,71.0
BS2R50,84.0
NDHJ4F,77.0
WGR834,45.0
CLUALY,87.0
DCQMIR,62.0
LRP51V,61.0
TU6UJE,51.0
W6NWQ1,41.0
PUPZF6,64.0
FFYMS3,74.0
PJV780,73.0
8STS2D,90.0
8D5WYX,50.0
IOPQOJ,70.0
734240,42.0
WBXEBB,68.0
9UCX4B,71.0
3PMPW4,70.0
OZ7BVP,88.0
OPWOR2,95.0
Z92VSN,57.0
B1W742,71.0
FGXIIZ,47.0
C8AYB4,54.0
AZJ0OQ,57.0
9LCRXN,65.0
39OPE3,71.0
GQ2GU8,75.0
WDQIZ5,76.0
RZV4QM,79.0
M8MZF8,49.0
B42P34,54.0
2PP17U,73.0
DOVIB6,96.0
6X9NX8,56.0
O8QXHI,62.0
LUHK3E,78.0
YCRPDJ,50.0
IT7ZCS,82.0
WNGMSQ,53.0
FF58A6,63.0
RMWWI0,61.0
6E1VOT,68.0
FAG6CO,44.0
SZLKI6,56.0
I3B2EL,81.0
6ZRJ3D,62.0
SC77R3,70.0
NJGVUQ,70.0
X7I9AP,51.0
7H54E9,48.0
A3Z7XQ,93.0
E9KBG7,64.0
MHZ52C,92.0
9N2WGS,49.0
RXCT14,55.0
WBGB7Y,54.0
8A1GUF,58.0
E4NFEO,88.0
R0TQ35,74.0
CKU53Q,88.0
565B69,48.0
KX2M6I,71.0
ILGAFN,48.0
LPU77J,65.0
RG8OPR,69.0
WVJ3F8,67.0
27ESVD,77.0
MW94B7,79.0
DSOSAW,56.0
UT9WXP,70.0
XTR7I7,83.0
FIHCQD,100.0
T6N9VC,58.0
KZ0Q6B,61.0
1DG1G2,49.0
J9UO95,79.0
O0P45Q,64.0
SYVQON,47.0
QX8TBS,76.0
OMXQMS,69.0
LESHYR,76.0
69KW6P,55.0
8NOMXH,68.0
EAV77P,59.0
P3GNVQ,59.0
6F1KHV,78.0
L4YS55,65.0
M02OFN,96.0
CFFYB8,52.0
S1ZODG,59.0
2TYT6D,94.0
9IXCB8,45.0
2B1SCY,80.0
IJBELQ,79.0
S12AK7,58.0
2OKC6F,72.0
OOPZWX,64.0
1E7UR7,86.0
N4ZEFT,72.0
CB3TWK,70.0
HTEK8X,70.0
TIRAEY,74.0
QEKMB8,51.0
J8ZYVH,76.0
OTF83X,54.0
W0C0UE,83.0
TTQXRU,49.0
3AVEIW,63.0
H423EY,63.0
8L8YV3,87.0
KHNRXL,81.0
QH02GH,67.0
E1LZCV,78.0
J7TAGI,53.0
M5TS4S,71.0
PBF8IM,76.0
FRIP81,80.0
HW6EYX,87.0
SBUVC7,59.0
FI521J,55.0
YW72JA,100.0
6QK7KC,43.0
3G11UN,73.0
E6ECO4,77.0
IG2QJJ,51.0
K2WUG3,77.0
HPDKNC,46.0
3ZW7N7,77.0
DVHJWD,57.0
N6TSF4,49.0
TAQ4GL,58.0
6QZAMU,43.0
U02PDF,75.0
3DPOOX,39.0
YA2VHU,50.0
LNQ0IH,70.0
KB08AJ,72.0
73HSW0,80.0
L6LZES,47.0
LMPESI,76.0
SG3UI8,63.0
3OWNX3,73.0
KTXSQL,49.0
PNPRX6,72.0
KTEGUE,57.0
E5C06G,53.0
TS9F3F,80.0
GZHW87,63.0
2XEFUI,64.0
HM71K1,68.0
JV2YK5,56.0
S5N0PR,69.0
QVCPU0,53.0
N11GVE,79.0
G59R06,74.0
UMB7AJ,98.0
I60D97,79.0
FDMBMA,95.0
BBXTM6,59.0
4CTDBA,52.0
TVRFFU,73.0
ML0BVY,82.0
08IWMF,81.0
MFC1HQ,79.0
AGRLBV,55.0
5B4JP2,79.0
3ET37I,74.0
2S2TRJ,60.0
LER1FW,89.0
CWI1VR,47.0
WOK0SQ,38.0
X4EUYC,86.0
WKXBQE,53.0
H6OYRI,56.0
AQA6QS,74.0
2DGNTH,54.0
IOAQ4B,75.0
8XMSYA,72.0
D44QN2,49.0
NJBD8X,89.0
OQJF0Y,52.0
AY8M7I,61.0
GZHOZT,41.0
F0Y02F,74.0
6ZG5ZM,46.0
ZBT9Y4,57.0
WIKOP3,43.0
I2RC1I,43.0
JERB4M,61.0
6V8GPD,85.0
5ZKLNN,65.0
PK11U7,61.0
7RDEEM,75.0
WKLM9K,75.0
WHJVXY,58.0
3XG51B,60.0
87EX73,71.0
JQAANN,83.0
6A44G3,56.0
U85XBG,70.0
U6QR3K,58.0
D4H38F,93.0
XTS5N3,72.0
9Y8ZED,89.0
LMWVQC,70.0
2PUNLR,68.0
43Q63I,58.0
XIQ98N,83.0
MB6RF0,56.0
QQJ4KC,73.0
QK1K5L,61.0
OZODLN,47.0
TMMV6C,41.0
BFCR0K,60.0
A2WPUQ,75.0
OB3KOP,79.0
19IL02,60.0
QF32FR,69.0
7CJBFI,77.0
FVVWCB,66.0
5RN1E2,43.0
66ERYP,66.0
OSBLRE,73.0
09RB3O,55.0
WRFYQT,53.0
1PKN23,74.0
XDK910,66.0
AWJLI4,74.0
FKPQVX,75.0
D2TF2V,69.0
OCIFPA,93.0
YAXPKD,64.0
8TX076,54.0
3L8URE,84.0
FI2P3I,86.0
P7IW02,94.0
IH3S67,79.0
FUITUC,64.0
F4UOZV,72.0
788UAR,75.0
9FYTYA,74.0
NYH443,53.0
RSE0EW,56.0
EPD37B,80.0
GI1S52,82.0
PNDHV1,74.0
ZEKOY7,78.0
BTCNRN,59.0
U3ZJVX,62.0
F01IEJ,59.0
U53UO2,73.0
P1QBNT,73.0
CLV2BB,64.0
B2LG1P,59.0
LCLRMP,80.0
1YD9GT,75.0
K7S7CD,50.0
6YS1TV,72.0
TS9UJN,72.0
480ACV,79.0
71N558,57.0
MFQFGV,78.0
6Q0LNU,72.0
WI84CH,54.0
MVHRFK,68.0
2L3IBR,68.0
6S6VJN,59.0
VEI3NY,39.0
YOLPKM,63.0
77K8LU,92.0
SMD9Z1,74.0
300THK,54.0
4ECSVJ,45.0
FVII53,64.0
RGCRSE,78.0
5Y8N92,70.0
CPJEWK,88.0
LM9VC0,70.0
B6M71A,54.0
4PZ9ET,70.0
8DM76Q,59.0
1TZYNZ,52.0
Y90N69,48.0
C4VYUB,79.0
5Y2CUU,58.0
0HXIAA,66.0
HX4DE5,62.0
DU223Y,52.0
N7MX24,68.0
HP5C7H,72.0
FHC5I0,50.0
LBTSZK,93.0
1UR7SZ,52.0
PEGR04,53.0
6TOPUI,89.0
NDXUZZ,55.0
L6RAN3,69.0
7NSTM0,86.0
F0PV71,74.0
DL8REX,67.0
1FKAEF,61.0
OKDAVZ,55.0
NS0B2N,67.0
PCJS41,81.0
BKS5M6,45.0
OGU4QD,65.0
AH5JD9,75.0
O30W3W,90.0
P1UHJE,92.0
0JS0K8,78.0
WCSAMW,60.0
P2I4EG,76.0
EL3LCT,66.0
O3GTYE,73.0
22BOH4,64.0
5GI266,47.0
3OTDR8,66.0
O8Z6KH,83.0
FK5ZL3,84.0
6OAS7F,60.0
ISS8IV,81.0
CT11QH,79.0
7JTCNM,84.0
3I8HPE,59.0
PQO7XD,51.0
QCJSEH,62.0
DXGMK4,60.0
EUN8EL,58.0
4ALMRK,64.0
XN9IC8,80.0
MKANJG,83.0
80KITR,80.0
2M1L41,67.0
CV71CI,70.0
T9B8QY,54.0
6BDWLR,72.0
49W2VU,61.0
FLGZW4,74.0
GFKB73,68.0
QB3IX5,69.0
YX3LNH,74.0
04SXXM,55.0
SHGMM8,75.0
Q6WA5C,67.0
F3AXAQ,84.0
G6DMU7,79.0
11SROE,68.0
8V243A,79.0
TYAQ4U,70.0
NOJ88S,87.0
2O78B1,80.0
X2YRHX,46.0
FGA0FR,76.0
Q3CYGZ,45.0
3UBJIS,54.0
MQNPBF,50.0
S4WANP,55.0
CY791D,75.0
R7CCXI,70.0
PR7C69,34.0
HVQBZA,55.0
SDP7Q1,73.0
49F7S6,77.0
SM47OL,56.0
6JQNKB,67.0
TOGPUK,86.0
C4BLUT,70.0
OC525L,79.0
U7VCMH,93.0
K45BSW,61.0
6CWAMO,72.0
8EVNTK,93.0
7I7PHW,56.0
3CX2I4,55.0
QYPRT5,74.0
BHCKEW,75.0
EGHRMT,63.0
FDMLWX,93.0
DRE9GD,69.0
6T5T5D,73.0
4JUG12,83.0
6WRIOH,58.0
36DXPQ,58.0
7HFJRQ,92.0
EG7Z1G,73.0
Z1XYIJ,62.0
9UYBC4,62.0
1VOVJO,96.0
PMA9FU,63.0
C6WXES,88.0
CPAALK,94.0
GZ7UKS,54.0
ODCISK,64.0
8GGK9C,51.0
AGJEKA,52.0
6L80QL,43.0
FP9ZYT,68.0
199ZSP,100.0
C74250,55.0
CEUB49,54.0
0P9EX9,89.0
YX5L52,52.0
GZIS14,76.0
AOI2LV,76.0
PT3AY4,50.0
0129PN,49.0
LENEGF,55.0
FSKMX5,48.0
EU3QEA,79.0
KMM2BG,80.0
QGREAT,72.0
IP7HG2,80.0
0E28I7,51.0
7MPKKH,49.0
21CTMG,98.0
EQI927,83.0
A1T3MB,68.0
4BW01Z,74.0
CF541X,85.0
LG6L6W,70.0
57U2MR,48.0
5XIH4X,82.0
P26MF4,94.0
43MQ47,56.0
PJ6WGU,58.0
6F1PTH,96.0
CMFD1E,58.0
FHYI7B,95.0
040B8U,70.0
7LCRWN,87.0
KD1C3X,58.0
GPFNU2,54.0
YTJKN3,68.0
MJUCVT,62.0
ZOQLLL,55.0
HR1QU7,74.0
7ZJJOR,61.0
3GX7MR,68.0
X2ATW5,61.0
P51FRC,77.0
Z3E0R7,72.0
GDRQMD,81.0
W201XT,62.0
VCDF2I,54.0
CWAN53,72.0
55DWK7,88.0
HONBEL,79.0
L3GNB3,64.0
J9FHFJ,70.0
JSR9Z5,38.0
FKR0OU,65.0
WMRK7B,51.0
HF5A00,46.0
OB1PII,75.0
EKBHFH,59.0
G77RA0,72.0
I90J4Y,82.0
KAUIVU,49.0
L2X5DW,49.0
W8PK2U,74.0
1PJHAX,96.0
Q80JVK,80.0
NKHE72,57.0
2URAQV,69.0
Z0VKC4,81.0
1GKXD5,75.0
0IGL3H,43.0
VMENBP,85.0
LZ2SW7,44.0
Q8TBTY,68.0
8G77S5,59.0
FU98CT,65.0
IPGXUJ,73.0
BZXUC8,39.0
H98GK1,71.0
S323KL,62.0
6CAH1I,61.0
Y7JOHW,64.0
71HPJW,53.0
UMGJLE,72.0
7OZVTE,39.0
AUIQAZ,67.0
XFO2HV,73.0
PHTVF4,59.0
GX0LZZ,63.0
S6DLC6,61.0
24338W,40.0
PEL483,69.0
VIKI03,79.0
OIDKAI,96.0
2VUJWM,70.0
MRG6M5,83.0
7TQEB6,68.0
S90BRW,76.0
0JYXJY,48.0
CZBGHO,57.0
0JLYE4,68.0
PUMBWU,52.0
E22RZV,68.0
7T6FYS,64.0
ORRKCU,87.0
UWOFWN,55.0
AYJV8U,80.0
BQ108F,78.0
0KY0N0,80.0
9JKKVJ,70.0
ZEXRI0,63.0
0PO8F0,78.0
X6PHDL,59.0
CJ33J2,60.0
7NR2FA,69.0
00TWLN,85.0
0G07U6,80.0
2B2HNJ,47.0
EK3VYB,58.0
IEPYJX,87.0
GIC73R,74.0
4KJZ3K,45.0
QBWRPB,80.0
VMFG0Q,68.0
LS9RBJ,55.0
I94EE3,88.0
HZ7GK8,65.0
IOLBON,58.0
D5LAY8,50.0
FOQC7T,53.0
KLIQS4,70.0
GB6J6B,52.0
0LHPEK,67.0
1HMEW8,80.0
IPKJDJ,55.0
4WG98F,49.0
3PHLS5,91.0
IKUHXU,51.0
OBOT9I,58.0
TR9PGI,57.0
24XUF0,91.0
606CUM,78.0
1B47O0,50.0
O30HMN,84.0
54PWPC,58.0
CFBVC5,75.0
WX3X4U,60.0
RK9TSM,50.0
L7I0V8,89.0
B22HYV,69.0
ZJ06YA,69.0
L5ADFI,43.0
8WO3Z0,74.0
YB3JD3,56.0
ZAH3WS,49.0
64CELC,52.0
ELMEX1,80.0
XMRZPC,65.0
P4S6LH,76.0
SWTHYA,54.0
V25A1A,66.0
M6IY0J,47.0
D1IFM6,59.0
OSHH6N,71.0
9RRRBQ,71.0
EW8IHX,48.0
ECY5EL,49.0
V3I14N,92.0
3UY2SL,68.0
1J793M,100.0
VYAN8B,51.0
VEX94B,62.0
HGILWO,79.0
MT0ORB,94.0
VR2JNT,53.0
8R73MN,83.0
RJ3SC1,60.0
E7OU6A,57.0
2U3FRU,59.0
T900PI,82.0
5U8VL2,59.0
TI7UTD,84.0
JQBVIF,62.0
3T17FL,47.0
7FLZFC,60.0
GA5PZQ,52.0
WDBYAL,48.0
MA011V,82.0
GUEGPX,54.0
9CAF6U,77.0
T0W9KJ,48.0
XYRCFI,73.0
L843Z7,59.0
H2S2Q5,59.0
GI1MP9,79.0
PD3WCE,49.0
O1XMBM,80.0
WRUTNV,51.0
DOT554,52.0
0A6GIK,56.0
IRS9DE,89.0
LUEN73,51.0
VB5H13,68.0
96MJC6,50.0
YJ0H74,94.0
E0QGAO,84.0
NGOS7G,71.0
DSF953,55.0
KM539L,66.0
QDL6IY,78.0
ZP7S5I,56.0
1QXFZ5,56.0
HB4VUV,44.0
4S9O8C,44.0
QFOCM4,88.0
H4OFXD,56.0
WGT77G,56.0
0PGFK8,85.0
DJLIY7,76.0
8V93QK,50.0
V7JCAJ,85.0
VJLJHN,76.0
GZEWU5,59.0
HINQE3,98.0
PT13JZ,71.0
FE2AJ5,85.0
BR916G,69.0
P62JT5,71.0
XKZ6VN,76.0
W9936Q,50.0
58ZTQR,78.0
BGYXXK,64.0
ER5CQ2,53.0
T3EHR7,62.0
SF8YCG,72.0
64SL7U,79.0
OE2LSY,82.0
4S4Q0J,45.0
Q5VYVM,42.0
HSQB6W,66.0
JZCCDU,72.0
PTAEIU,49.0
CF5PKY,58.0
R2QAL1,61.0
ZZIRE5,68.0
WK0ODS,55.0
P6UISM,87.0
UP7AOV,67.0
J9NTTW,54.0
EYTUGB,68.0
NHPA3D,51.0
TN3CMJ,67.0
6FW5TH,81.0
LG8YFG,92.0
9UY9LQ,46.0
P2TSQW,54.0
PL9HTC,88.0
8XJ6V0,59.0
AZ90WX,70.0
G4VP3T,93.0
4OHNDY,49.0
HTUMQG,82.0
SOP3AA,89.0
X7M99L,76.0
P1U7UW,55.0
MCZL4M,84.0
ILM8KQ,45.0
XRP8W6,70.0
UJECXA,59.0
0RNJUG,92.0
TVGNN9,87.0
J4LF63,80.0
K41SFO,61.0
MQQL0R,54.0
XID7I9,91.0
N0XTVV,57.0
F36ALL,81.0
HIADOD,79.0
HBW4RQ,45.0
6520BL,92.0
F56PKS,52.0
667CU0,81.0
0XQAQE,85.0
742W24,54.0
ZX1PU7,51.0
BQG5RM,54.0
SQAZKU,73.0
R6AUUD,77.0
0QB623,58.0
2FRPQT,67.0
713TT1,56.0
Y5UCO8,49.0
6DKDR2,75.0
FAMJF8,78.0
VE3DTV,83.0
0YKFJS,82.0
CQ1965,49.0
MF7PLL,61.0
QEZW3L,49.0
MYLS42,51.0
17H6CM,49.0
E0GVOU,80.0
MGNCFU,40.0
P4236J,95.0
E8REPI,45.0
4ZW6S2,48.0
HST560,79.0
82DEMJ,45.0
WL7LG6,78.0
RM5BJ7,80.0
847LZI,60.0
TTJ8JB,69.0
O5KSDZ,74.0
74L47C,56.0
R9PSNH,39.0
U61S3L,50.0
ZR01EB,74.0
QM7MY8,47.0
IOBC72,75.0
5Z3R9X,74.0
PR6Y64,59.0
NIDHL5,85.0
ACJ5PU,60.0
6POGNI,86.0
IY0VBR,74.0
1G3F2X,59.0
UU3HL1,67.0
E414P2,78.0
UMEEHN,69.0
7DD2XH,69.0
4KGI9X,81.0
1ZQ9EY,76.0
PZH1LT,69.0
I7Y9CO,58.0
F8X0B1,78.0
HCSJUW,54.0
VMY4CE,80.0
Y4S3NP,53.0
CM94XR,73.0
A86O9W,61.0
ACN2BE,69.0
3KSKCI,68.0
FML1K4,54.0
4KK35L,68.0
2VNXSH,46.0
56N7FP,56.0
9H0I2X,58.0
H0X53S,68.0
BVT5BP,60.0
QWCLBH,44.0
XYT3RG,87.0
0LJ52S,64.0
QM4NHS,74.0
VWDSXX,68.0
P1YSPC,75.0
GVWZQL,48.0
QH85UK,64.0
ULNC7U,65.0
KK6D3R,79.0
KHI900,60.0
6S5BL4,46.0
H7885V,44.0
03Y75Y,50.0
DEC5BE,53.0
CVYR9F,79.0
PQLV4Y,82.0
A5QK7B,45.0
6ASBQT,62.0
OBUB9D,83.0
U7EHRA,86.0
8FXMIP,72.0
Z6WURJ,73.0
V1IEVC,80.0
TMRP3A,80.0
QM08FR,88.0
HV1S8O,72.0
0C1QK1,93.0
EJPVKA,71.0
PN19ET,48.0
8TI0ZZ,67.0
35JG8H,73.0
K64994,44.0
UUQDEZ,91.0
M0OJX9,91.0
LIZZ9I,59.0
SQ592C,69.0
KUX0ZX,59.0
RWRWG5,73.0
GA1ONY,96.0
2PB4NP,44.0
1MAUQ7,64.0
MYM27S,73.0
HXBZJZ,69.0
9CJMT6,51.0
TO8YRN,57.0
N4QIVL,57.0
XSPKW0,92.0
7EPPQG,70.0
4KM3FH,59.0
217XP6,88.0
JO19UK,91.0
KMLU6B,88.0
ISDB75,81.0
Q9UHKE,69.0
4GJL8X,93.0
DCC14X,69.0
Q1MKPC,90.0
UA38N1,56.0
NEH3XP,45.0
VLNOYC,67.0
WWQ70U,92.0
9QFR93,57.0
UG1GY2,59.0
SX3J16,67.0
RZS5DI,38.0
MUT9CY,63.0
HUTPIL,80.0
BR06QU,76.0
VXS0RG,57.0
1IG7DE,85.0
26AE8H,70.0
UD28NQ,51.0
CLD4B5,80.0
ADBZN4,81.0
PQGC88,54.0
1AXA8A,57.0
O6YBI9,87.0
73ZEKP,54.0
E97FQ5,68.0
S7ID18,91.0
ROPQ55,65.0
JPWQU4,70.0
V4MTCK,75.0
G1M8JR,75.0
28A8B5,61.0
XYCKP3,69.0
ERFAAI,64.0
6F361O,80.0
HW3F6G,70.0
NTEZZS,59.0
ZWUACJ,74.0
DISKXR,78.0
BQ8EDC,73.0
37EQWC,49.0
KXN1QX,79.0
GNT6JH,82.0
KT44TP,69.0
N77293,61.0
ZBAJOJ,68.0
RZBAJG,69.0
39NTPC,58.0
AI2AO6,70.0
ZAB99E,81.0
9TW0R9,79.0
OTKO3S,41.0
T5VLDC,78.0
N3NX2F,60.0
VWXTK6,56.0
GIVXHB,65.0
E9B4H1,58.0
HDXLRV,58.0
YG9MBS,49.0
UXTUXW,72.0
9I0TGF,76.0
ZYX7E7,74.0
T9NDV8,95.0
89MGES,80.0
EX2S00,81.0
FNUP2P,59.0
VWRI1F,79.0
1H2UXD,84.0
AQGBG5,81.0
RMQYJF,69.0
MO42BY,57.0
MVQAD8,69.0
O76PH7,93.0
MJOI5A,52.0
RNMNRJ,70.0
C1A4UO,50.0
RLBL4I,98.0
7O89DW,78.0
9B1DZK,70.0
9U7VC4,72.0
F6XSQ4,48.0
WTLCSH,55.0
E34P0L,69.0
J78T6E,79.0
UROONE,61.0
UKV4BQ,70.0
89K4O7,56.0
T5Z10V,70.0
69W0FV,64.0
0A3VJ3,94.0
FHC6FE,87.0
7SUV3P,61.0
QHS1WA,74.0
CBXQSD,79.0
M6EX2T,52.0
QZQFL0,79.0
RALLZI,80.0
WXPATO,43.0
65TJ37,82.0
YGNMSB,45.0
RD111V,72.0
WYCPA1,68.0
SWZB5O,54.0
RVD5LO,49.0
ABKIRL,79.0
9PGPSF,51.0
LGNSZQ,68.0
25TNAA,56.0
NRM6T3,67.0
RDQJ1H,60.0
PNJV5Q,74.0
L5KHKO,55.0
L9GG42,67.0
WH5EY0,51.0
UX3XG8,86.0
FFRXTM,83.0
7B9R5G,55.0
EDEE9H,67.0
0GV4TG,95.0
QK1PR5,45.0
MKO53Z,58.0
2AX7XC,57.0
H9JY5F,73.0
2YYZTI,48.0
COB12Z,53.0
YSMFEE,87.0
E84MB7,92.0
22UJ50,45.0
J3QEBW,47.0
AEOR7F,60.0
M8VN0J,86.0
HXA5R1,81.0
IUS6T1,81.0
IGYN3F,49.0
5SQLT9,83.0
I2PFDI,68.0
RP2RN7,79.0
YK1JBM,67.0
PU4QX4,74.0
JWNZE4,69.0
I97ZR9,54.0
QCXOF6,69.0
JH505S,79.0
6043IQ,59.0
P60L2C,60.0
66WF1E,67.0
ETGNU5,76.0
MPQPRE,48.0
SDFALA,55.0
18S3RL,74.0
B6S53N,86.0
FMAW02,48.0
YIHJ9I,91.0
M26S1Y,93.0
IYDUTI,55.0
5NMMZ3,47.0
P11P2V,89.0
GJITFO,58.0
G5KMGT,64.0
6L243E,50.0
QFB6TC,67.0
B9VIE4,90.0
GCWKJW,43.0
E65QP7,62.0
UCEGYV,61.0
N6NVHG,58.0
KE7FXD,52.0
SBCRYA,51.0
GXXWMZ,70.0
5X7CYK,95.0
C8S59O,54.0
L5HA8Z,67.0
NGQNA7,71.0
8WSFUL,56.0
WYZL01,85.0
2OX3OX,57.0
JRUHDN,84.0
AAHW5U,84.0
ZDY44Y,77.0
NPA5H4,87.0
68BDDX,61.0
XU9V5A,85.0
7NLCUW,71.0
K6GYRR,95.0
4DR8FO,56.0
IFW39X,69.0
3TX1R5,55.0
80B04R,81.0
SRFZPX,55.0
0WUUNL,92.0
HKF0WU,67.0
OC0X4F,70.0
OJG0AF,74.0
H5PNC7,68.0
HWRL3K,69.0
NG2K1P,75.0
JRBHJ0,68.0
E15AJU,57.0
GEQEQT,82.0
7W0I6K,82.0
15MFPY,63.0
8577AX,73.0
BV8V0U,59.0
A9LRXE,49.0
91BJ5Q,79.0
MP1M7A,68.0
EWJOKA,63.0
IUYBQX,67.0
773ECK,56.0
61QFAD,45.0
9YAH6Y,51.0
G6965G,72.0
DVBWWM,56.0
J2DCDJ,46.0
PX019A,72.0
34MXZT,73.0
PD7GCL,55.0
92Y4TO,49.0
93X10L,66.0
Q44U8W,59.0
Z0CKYP,40.0
7S5N5V,51.0
QE0YOA,73.0
D7012N,81.0
PD839Z,89.0
EVIJ8D,78.0
DDTHZX,41.0
9ZGASR,69.0
H7WFZD,76.0
5BKEJB,88.0
VLSQ3M,49.0
J0FMUC,49.0
XAUK9X,72.0
U4T2XV,70.0
1PC7J2,72.0
14LSS0,84.0
O56UXN,69.0
GD90HE,77.0
OCJE99,63.0
J4MHHE,93.0
YLS9R3,85.0
MSUF7J,91.0
4OWF0Z,55.0
4PD92Z,77.0
7EIU8P,79.0
P0G5ME,78.0
NIIEXX,72.0
L6FZKW,72.0
BR1Z3D,71.0
EHAMKF,86.0
8D120H,72.0
QL4PKF,71.0
YHAH3Z,45.0
SMQRQM,80.0
4I5EBI,77.0
HXBXOE,65.0
9L4JOR,75.0
OQDTML,59.0
6Q9HB0,85.0
05SKGJ,75.0
RPDZB6,83.0
44X34Y,94.0
HGG72Z,62.0
5S02PA,73.0
IY413D,51.0
NHMBRM,70.0
8O7PI2,57.0
831IBP,77.0
T8CGNX,44.0
2BTWPG,47.0
S7Z6I2,54.0
UBQT5B,88.0
0VM09D,83.0
416J5R,74.0
DVCVPX,79.0
2U6TS8,62.0
S89PQL,81.0
PXI7XX,53.0
91IO05,76.0
CE8S0C,88.0
04TQVE,57.0
0CF5GK,62.0
35QTZ0,60.0
SRAGH8,51.0
A0YK8G,49.0
QCGMNJ,74.0
A859GG,73.0
5B7T3Y,56.0
E7QGHW,80.0
BDW7JW,88.0
CLSV2J,75.0
23A2BU,61.0
NLKRMR,72.0
C4RLIK,77.0
TBECI1,46.0
K0EVIB,55.0
FE5QO4,78.0
QOUNF6,71.0
IWA6RJ,60.0
5LT55Y,69.0
HIMYB8,84.0
QKYVX9,62.0
TAJ9ZY,71.0
PAGLW9,48.0
TD17FU,71.0
OPH8LW,72.0
8RH6ST,45.0
OSZPLP,47.0
7THO1Y,80.0
CDDEAJ,52.0
QZ968T,43.0
XZHIMH,51.0
R3Z9C8,51.0
AFQI7Z,58.0
UDGKD5,48.0
53FWEG,62.0
XTN7YZ,70.0
2H1UXX,77.0
2HPFWQ,59.0
RIH9IC,76.0
97SUQA,79.0
HQEE1U,78.0
2JQS32,57.0
SMH3PP,64.0
0H9JQH,47.0
LVJRHM,69.0
1ZN398,49.0
A05RD9,80.0
F7KH4C,57.0
